periodo_mes||institucion_nom||producto_nom||activo_mon||activo_mon_mes_ant
202009||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202009||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202009||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||499.00||489.00
202009||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||39709.00||38827.00
202009||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||0.00||0.00
202009||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||318737.00||324455.00
202009||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202009||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||2685221.00||2741921.00
202009||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||17838247.00||18003856.00
202009||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||628.00||668.00
202009||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||0.00||0.00
202009||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
202009||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202009||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||47238.00||46853.00
202009||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||261452.00||232235.00
202009||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202009||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
202009||Banco Ripley||Colocaciones||678532.00||706078.00
202009||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||6472944.00||6396199.00
202009||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202009||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||2161.00||2155.00
202009||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||205070.00||219984.00
202009||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||9760728.00||9716015.00
202009||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202009||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||0.00||0.00
202009||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||10420.00||10980.00
202009||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||5784.00||6082.00
202009||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||201853.00||216530.00
202009||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202009||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202009||Banco Internacional||Colocaciones||2234351.00||2204109.00
202009||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||0.00||0.00
202009||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||1.00||1.00
202009||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||3752414.00||3761413.00
202009||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||300425.00||258062.00
202009||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202009||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202009||Banco Consorcio||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202009||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||0.00||0.00
202009||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||453731.00||414080.00
202009||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
202009||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202009||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||0.00||0.00
202009||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||12103546.00||12025907.00
202009||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||0.00||0.00
202009||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||0.00||0.00
202009||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||2150000.00||2000000.00
202009||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||31308308.00||31004236.00
202009||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||81423.00||91463.00
202009||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||0.00||0.00
202009||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202009||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||36815059.00||36887081.00
202009||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||678532.00||706078.00
202009||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||3002.00||3738.00
202009||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||88869.00||89539.00
202009||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||5128069.00||5119895.00
202009||Banco Consorcio||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202009||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||11019.00||10902.00
202009||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202009||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||1167558.00||1174809.00
202009||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||246255.00||266388.00
202009||Banco Bice||Colocaciones||6472944.00||6396199.00
202009||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202009||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||4828.00||4865.00
202009||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||3732142.00||3660790.00
202009||Banco Consorcio||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202009||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||240000.00||180000.00
202009||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||25564.00||26284.00
202009||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||0.00||0.00
202009||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||0.00||0.00
202009||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||89822.00||86277.00
202009||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||4927492.00||4936902.00
202009||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||149.00||155.00
202009||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||52775.00||56015.00
202009||Banco Santander-Chile||Colocaciones||34880098.00||34974868.00
202009||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||77027.00||74349.00
202009||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||12264134.00||12272860.00
202009||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||1222058.00||1211766.00
202009||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
202009||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202009||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202009||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202009||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||985.00||1023.00
202009||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202009||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||520929.00||517649.00
202009||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||3217.00||3454.00
202009||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202009||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202009||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202009||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||6311708.00||6226341.00
202009||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||141652.00||153714.00
202009||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||468432.00||478477.00
202009||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||1558436.00||1585661.00
202009||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||48353.00||49568.00
202009||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||240.00||1543.00
202009||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202009||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||1376420.00||1365056.00
202009||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||261403.00||278480.00
202009||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202009||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||777793.00||775584.00
202009||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||240.00||1543.00
202009||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||81201.00||91239.00
202009||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202009||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||699126.00||696332.00
202009||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202009||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||208569.00||223432.00
202009||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||3002.00||3738.00
202009||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||171919.00||173349.00
202009||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||0.00||0.00
202009||Scotiabank Chile||Colocaciones||25810767.00||25740685.00
202009||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202009||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||1002079.00||1000847.00
202009||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||1.00
202009||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202009||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202009||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||363970.00||371095.00
202009||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||0.00||0.00
202009||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||81116.00||91143.00
202009||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||18144967.00||17812663.00
